AT1G01640.1	Traes_4DS_489DD5F5A.1	44.211	190	93	5	4	181	85	273	3.77e-44	149
AT1G01640.1	Traes_4AL_9487D201C.1	43.684	190	94	5	4	181	85	273	3.81e-44	149
AT1G01640.1	Traes_4BS_23075A924.1	43.684	190	94	5	4	181	85	273	5.73e-44	149
AT1G01640.1	Traes_6AS_5A2E36D79.1	27.632	152	109	1	33	184	89	239	1.82e-14	70.9
AT1G01640.1	Traes_7DS_F5A240B02.1	27.684	177	121	6	11	184	139	311	4.18e-13	67.8
AT1G01640.1	Traes_7DL_AF11C4440.2	29.496	139	94	3	1	138	172	307	4.93e-10	58.9
AT1G01640.1	Traes_6BS_AADBB87EB.3	27.143	140	101	1	45	184	14	152	1.32e-09	55.8
AT1G01640.1	TRAES3BF043600120CFD_t1	29.078	141	92	4	23	157	349	487	9.45e-09	55.5
AT1G01640.1	Traes_5BL_A2F8DBD92.1	30.075	133	81	3	11	136	180	307	1.07e-08	55.1
AT1G01640.1	TRAES3BF092000160CFD_t1	31.447	159	92	6	40	185	70	224	1.41e-08	53.9
AT1G01640.1	Traes_7AL_6A7FEB2BF.1	29.139	151	96	4	33	173	15	164	2.77e-08	52.4
AT1G01640.1	Traes_1AS_897ABA050.1	27.219	169	106	4	33	188	183	347	3.22e-08	53.5
AT1G01640.1	Traes_7BL_5F4D8DAC2.1	30.723	166	90	6	18	166	25	182	3.22e-08	52.8
AT1G01640.1	Traes_1DS_B212BEF3B.1	27.500	160	99	4	33	179	183	338	3.31e-08	53.5
AT1G01640.1	Traes_1DS_B212BEF3B1.1	27.500	160	99	4	33	179	183	338	3.31e-08	53.5
AT1G01640.1	Traes_5BL_9D7ABCE22.1	32.558	129	78	3	13	136	150	274	3.93e-08	53.1
AT1G01640.1	Traes_5BL_DF35BE5AD.1	31.008	129	80	3	13	136	181	305	4.01e-08	53.5
AT1G01640.1	Traes_7DL_AAAA8E765.1	29.375	160	100	4	18	167	177	333	4.14e-08	53.1
AT1G01640.1	Traes_7BL_AB14BD6B8.1	29.814	161	100	4	18	168	207	364	4.93e-08	53.1
AT1G01640.1	Traes_1DL_206DB3957.2	30.137	146	93	3	11	152	174	314	5.24e-08	53.1
AT1G01640.1	Traes_5AL_865411218.2	27.848	158	110	2	40	193	191	348	5.47e-08	52.8
AT1G01640.1	Traes_7DL_F678CB096.2	29.655	145	91	4	39	173	205	348	6.90e-08	52.8
AT1G01640.1	Traes_6DL_EDB4FAEA8.1	30.909	165	99	6	25	178	196	356	7.10e-08	52.8
AT1G01640.1	Traes_5BL_3B3D8AFB0.2	29.240	171	109	3	18	178	179	347	7.42e-08	52.4
AT1G01640.1	Traes_5AS_0A11EC185.2	27.673	159	104	3	40	188	102	259	9.48e-08	52.0
AT1G01640.1	Traes_5DS_D0B07B188.1	27.179	195	123	7	11	193	127	314	1.04e-07	52.0
AT1G01640.1	Traes_2AS_6C86821B1.1	27.607	163	97	2	40	181	227	389	1.36e-07	52.0
AT1G01640.1	Traes_5BL_C81848ED7.1	28.191	188	123	6	11	193	20	200	1.54e-07	50.8
AT1G01640.1	Traes_2BS_CCD960BA7.2	26.994	163	98	2	40	181	227	389	1.61e-07	51.6
AT1G01640.1	Traes_5DL_552D892DE.2	28.926	121	81	4	18	136	151	268	1.82e-07	51.2
AT1G01640.1	Traes_2DL_C56BC9707.1	27.607	163	97	2	40	181	227	389	2.08e-07	51.2
AT1G01640.1	Traes_6AL_96027F2EC.2	30.909	165	99	6	25	178	201	361	2.25e-07	51.2
AT1G01640.1	Traes_5AL_2EEB8B446.1	32.353	102	64	1	40	136	107	208	2.33e-07	50.8
AT1G01640.1	Traes_3AL_6D74A5E54.1	27.660	141	94	4	23	157	349	487	2.34e-07	51.2
AT1G01640.1	TRAES3BF026700040CFD_t1	25.989	177	112	5	24	184	170	343	3.60e-07	50.4
AT1G01640.1	TRAES3BF061400010CFD_t1	29.630	162	101	5	24	175	193	351	3.73e-07	50.4
AT1G01640.1	TRAES3BF265800010CFD_t1	29.630	162	101	5	24	175	193	351	3.73e-07	50.4
AT1G01640.1	Traes_1AL_B60132B5A.2	32.673	101	65	2	39	136	43	143	4.85e-07	49.3
AT1G01640.1	Traes_3DL_92202CE15.1	30.052	193	110	8	11	190	66	246	4.87e-07	49.7
AT1G01640.1	Traes_5DL_F1679611A.1	28.931	159	101	3	18	166	179	335	5.41e-07	50.1
AT1G01640.1	Traes_6AL_AE7585D85.1	29.365	126	82	2	33	152	41	165	5.97e-07	49.3
AT1G01640.1	Traes_5AL_1A1525551.1	27.143	140	94	3	18	152	185	321	6.00e-07	49.7
AT1G01640.1	TRAES3BF071300010CFD_t1	27.407	135	85	3	24	152	191	318	6.11e-07	49.7
AT1G01640.1	Traes_5BL_8D0586A28.1	28.736	174	108	5	18	178	182	352	6.69e-07	49.7
AT1G01640.1	Traes_5AL_1B21A61F6.1	26.012	173	110	6	18	179	184	349	9.66e-07	49.3
AT1G01640.1	Traes_5AL_EA9B67045.1	27.044	159	109	4	40	193	70	226	1.01e-06	48.5
AT1G01640.1	Traes_5AS_127D58E71.1	27.607	163	111	3	37	193	172	333	1.13e-06	48.9
AT1G01640.1	TRAES3BF032500020CFD_t1	31.690	142	82	5	37	165	199	338	1.42e-06	48.9
AT1G01640.1	Traes_1DL_5B17B9B70.1	27.219	169	108	4	39	193	17	184	1.55e-06	47.8
AT1G01640.1	Traes_1BL_EBB6569F1.1	21.583	139	108	1	33	171	217	354	1.68e-06	48.5
AT1G01640.1	Traes_5BL_81EDE2391.1	30.882	136	90	2	19	152	187	320	2.51e-06	48.1
AT1G01640.1	Traes_4DL_B3EEDBC69.1	25.146	171	114	5	18	179	183	348	2.55e-06	48.1
AT1G01640.1	Traes_3DL_DC899617D.2	26.950	141	95	4	23	157	290	428	2.75e-06	48.1
AT1G01640.1	Traes_5DL_5F68C8388.1	26.415	159	110	4	40	193	190	346	2.77e-06	47.8
AT1G01640.1	Traes_5AL_5FACAB619.1	28.736	174	108	5	18	178	182	352	2.79e-06	47.8
AT1G01640.1	Traes_5DL_3807857FD.1	26.994	163	98	3	40	181	80	242	2.80e-06	47.8
AT1G01640.1	Traes_7BL_A873ACBE9.1	28.571	168	104	5	24	179	67	230	2.88e-06	47.4
AT1G01640.1	TRAES3BF044600010CFD_t1	30.400	125	73	3	24	136	133	255	2.96e-06	47.8
AT1G01640.1	Traes_1AL_0631D049F.1	21.805	133	103	1	39	171	579	710	3.13e-06	48.1
AT1G01640.1	Traes_5BL_CB4EED072.1	26.415	159	110	4	40	193	190	346	3.19e-06	47.8
AT1G01640.1	TRAES3BF061400020CFD_t1	28.916	166	105	5	24	179	182	344	3.35e-06	47.8
AT1G01640.1	TRAES3BF060900010CFD_t1	28.916	166	105	5	24	179	182	344	3.35e-06	47.8
AT1G01640.1	Traes_1DL_78859D8B0.1	21.583	139	108	1	33	171	428	565	3.76e-06	47.8
AT1G01640.1	Traes_5AS_442368EF8.1	26.702	191	122	4	18	193	91	278	5.31e-06	47.0
AT1G01640.1	Traes_5AL_8663B988E.1	31.034	145	87	4	18	152	179	320	5.36e-06	47.0
AT1G01640.1	Traes_2BL_346B1B747.1	25.294	170	111	4	39	193	34	202	5.37e-06	46.2
AT1G01640.1	Traes_2BL_346B1B7471.1	25.294	170	111	4	39	193	34	202	5.37e-06	46.2
AT1G01640.1	Traes_4AL_4C64FD46E.1	27.119	118	80	2	40	152	203	319	5.72e-06	47.0
AT1G01640.1	TRAES3BF043700200CFD_t1	29.851	134	73	4	18	136	181	308	7.94e-06	46.6
AT1G01640.1	Traes_1DL_BB1076D6B.1	26.705	176	117	4	11	179	190	360	7.95e-06	46.6
AT1G01640.1	Traes_5BL_D693571C1.1	26.380	163	99	4	40	181	169	331	9.86e-06	46.2
AT1G02400.1	Traes_1DS_125A395C1.1	48.056	360	152	8	1	326	1	359	2.44e-106	316
AT1G02400.1	Traes_1BS_0EDD50331.1	47.778	360	153	7	1	326	1	359	4.11e-106	315
AT1G02400.1	TRAES3BF090300180CFD_t1	44.771	306	159	5	23	326	27	324	3.09e-87	266
AT1G02400.1	TRAES3BF118400050CFD_t1	42.000	300	158	4	41	327	44	340	7.60e-77	239
AT1G02400.1	Traes_1DS_A44358D5B.2	40.058	342	171	6	20	328	23	363	1.83e-73	231
AT1G02400.1	Traes_1BS_2C29ED3EF.1	40.426	329	174	6	20	328	23	349	3.44e-71	225
AT1G02400.1	Traes_1AS_2EC304B15.1	50.226	221	81	4	134	326	7	226	2.04e-62	199
AT1G02400.1	Traes_1AS_570581E09.2	44.503	191	96	2	147	328	1	190	9.13e-48	160
AT1G02400.1	Traes_4AL_D0DECE300.2	31.889	323	189	13	24	325	28	340	6.60e-37	136
AT1G02400.1	Traes_4DS_A89A8FAD91.1	31.776	321	188	13	25	324	29	339	1.89e-36	135
AT1G02400.1	Traes_4AL_FABDF4EDA.1	31.023	303	190	10	35	328	56	348	3.22e-36	134
AT1G02400.1	Traes_5DL_3E77D28A6.1	31.023	303	190	10	35	328	56	348	3.63e-36	134
AT1G02400.1	TRAES3BF009500080CFD_t1	30.882	340	210	12	4	327	38	368	2.11e-35	132
AT1G02400.1	Traes_4DL_3079F96E7.1	29.874	318	202	9	3	310	36	342	2.24e-35	132
AT1G02400.1	TRAES3BF041300020CFD_t1	31.864	295	184	11	39	327	86	369	1.33e-34	130
AT1G02400.1	Traes_1BS_CE840DC06.1	31.229	301	195	9	16	310	41	335	3.04e-34	129
AT1G02400.1	Traes_4BL_09186DE10.1	29.206	315	206	9	20	328	33	336	3.98e-34	128
AT1G02400.1	Traes_1DS_FFB71750F.1	31.457	302	189	10	18	310	43	335	2.32e-33	127
AT1G02400.1	Traes_4DL_946ABF0D3.1	28.896	308	199	10	21	319	42	338	3.16e-33	126
AT1G02400.1	Traes_6AS_157EE288B.1	31.481	324	183	13	24	327	38	342	4.95e-33	125
AT1G02400.1	Traes_1AS_F64BAC19D.1	30.769	299	195	9	18	310	43	335	9.33e-33	125
AT1G02400.1	Traes_4DL_26CDE7D19.1	32.107	299	179	11	23	314	42	323	4.06e-32	123
AT1G02400.1	Traes_6DS_6FA3F6ED2.1	30.395	329	190	13	19	327	33	342	1.12e-31	122
AT1G02400.1	Traes_2AS_711BBD472.1	33.119	311	183	13	20	319	52	348	1.30e-31	122
AT1G02400.1	Traes_2BL_E8FB6539E.1	28.197	305	199	8	23	319	45	337	5.21e-31	120
AT1G02400.1	Traes_5AL_44F47A620.1	27.597	308	204	9	21	319	61	358	1.32e-30	119
AT1G02400.1	Traes_2AL_DC3904667.1	29.063	320	191	8	23	326	37	336	2.18e-30	118
AT1G02400.1	Traes_4DL_31565A49E.1	31.802	283	174	11	21	294	41	313	2.47e-30	119
AT1G02400.1	Traes_4BL_EB140DB83.2	30.526	285	177	11	21	294	41	315	2.99e-30	118
AT1G02400.1	TRAES3BF168600030CFD_t1	27.273	308	204	10	21	319	42	338	3.61e-30	118
AT1G02400.1	TRAES3BF091500050CFD_t1	31.250	304	179	12	24	312	38	326	5.06e-30	117
AT1G02400.1	Traes_2DS_FBC3144B1.1	30.530	321	196	12	13	322	47	351	4.69e-29	115
AT1G02400.1	TRAES3BF021600070CFD_t1	29.167	312	197	11	21	319	58	358	4.85e-29	115
AT1G02400.1	Traes_3AL_3088C0E06.2	28.479	309	197	10	23	319	28	324	6.74e-29	115
AT1G02400.1	Traes_2DS_F0508B970.1	31.111	315	178	13	25	322	62	354	4.54e-28	112
AT1G02400.1	Traes_4BL_57623F302.1	27.632	304	197	9	15	311	38	325	6.08e-28	112
AT1G02400.1	Traes_5BL_7847E8DB3.1	30.435	322	194	14	4	311	35	340	6.94e-28	112
AT1G02400.1	Traes_5BL_8123B1AD3.1	40.458	131	77	1	199	328	8	138	9.30e-28	106
AT1G02400.1	Traes_5DL_B1FE89035.2	30.124	322	195	14	4	311	35	340	9.39e-28	112
AT1G02400.1	Traes_2BL_9E115B19F.1	29.126	309	189	13	17	309	43	337	2.11e-27	111
AT1G02400.1	Traes_2BS_480F818C8.1	29.467	319	202	11	13	322	11	315	4.52e-27	109
AT1G02400.1	TRAES3BF078000020CFD_t1	28.617	311	194	12	21	313	36	336	5.86e-27	109
AT1G02400.1	Traes_4BL_6B601836D.1	29.206	315	201	11	23	329	61	361	7.19e-27	109
AT1G02400.1	TRAES3BF010700030CFD_t1	31.757	296	175	12	24	305	38	320	8.27e-27	108
AT1G02400.1	TRAES3BF021500010CFD_t1	29.787	329	202	13	15	326	86	402	9.62e-27	110
AT1G02400.1	Traes_2BS_CF4F892DD.1	29.518	332	194	13	3	318	38	345	1.05e-26	108
AT1G02400.1	Traes_2AS_F264F5998.1	30.719	306	185	12	25	319	64	353	1.27e-26	108
AT1G02400.1	Traes_4BS_A772DDBD7.2	35.754	179	107	5	132	309	191	362	4.45e-26	107
AT1G02400.1	Traes_2BS_8D80A2F9A.1	30.851	282	175	11	43	319	10	276	7.68e-26	105
AT1G02400.1	Traes_2DS_214680B85.1	30.851	282	175	11	43	319	10	276	7.68e-26	105
AT1G02400.1	Traes_2BL_301EE0DC7.1	30.882	272	156	11	49	299	81	341	8.27e-26	106
AT1G02400.1	TRAES3BF052400020CFD_t1	29.044	272	164	8	53	312	40	294	1.39e-25	105
AT1G02400.1	Traes_2AS_48A3F9466.1	30.323	310	181	11	24	318	59	348	1.71e-25	105
AT1G02400.1	Traes_5DL_5D6AE05C1.1	28.477	302	183	11	25	309	51	336	2.45e-25	105
AT1G02400.1	Traes_2AS_491C46A66.1	29.154	319	203	11	13	322	15	319	2.83e-25	104
AT1G02400.1	Traes_5BL_EB04B5379.1	28.621	290	182	10	38	314	6	283	3.80e-25	103
AT1G02400.1	Traes_6AL_989DD9AA1.1	27.575	301	181	9	24	304	37	320	4.27e-25	104
AT1G02400.1	Traes_4AS_0C71E39B4.1	30.182	275	171	9	3	266	36	300	7.77e-25	103
AT1G02400.1	Traes_5BL_10EF2471E.1	26.936	297	196	7	24	309	50	336	7.84e-25	103
AT1G02400.1	TRAES3BF085400020CFD_t1	29.433	282	182	9	38	309	60	334	8.34e-25	103
AT1G02400.1	Traes_5AL_955AA0EDA.2	31.496	254	157	11	71	319	6	247	1.33e-24	101
AT1G02400.1	Traes_1BL_A1CF1385F.1	44.660	103	56	1	226	327	4	106	2.08e-24	97.4
AT1G02400.1	Traes_6AL_1798313E2.1	26.354	277	190	7	40	310	9	277	2.32e-24	101
AT1G02400.1	Traes_5DL_B1E6692B6.1	27.740	292	182	9	33	309	51	328	9.37e-24	100
AT1G02400.1	Traes_6DS_2CF43465F.1	27.000	300	202	9	23	314	43	333	2.30e-23	99.4
AT1G02400.1	Traes_5BL_D412D28CC.2	33.854	192	114	7	140	328	178	359	2.34e-23	100
AT1G02400.1	Traes_2BL_B9B93D597.2	26.254	339	215	12	6	329	7	325	2.46e-23	99.4
AT1G02400.1	Traes_4AL_759A74D71.1	27.778	306	185	12	24	309	40	329	2.77e-23	99.0
AT1G02400.1	Traes_3DL_13F4E0414.1	28.854	253	165	9	71	319	6	247	2.96e-23	97.4
AT1G02400.1	Traes_4BL_63EFE8C91.1	26.415	318	203	11	15	322	42	338	3.28e-23	99.4
AT1G02400.1	Traes_1AL_6F1332D75.1	28.013	307	187	13	22	314	50	336	6.31e-23	98.6
AT1G02400.1	Traes_2DS_39B9CC676.1	29.968	317	191	12	18	320	59	358	6.42e-23	98.6
AT1G02400.1	Traes_6DL_8D3AF7514.1	26.384	307	185	10	24	309	5	291	1.61e-22	96.3
AT1G02400.1	Traes_7AS_631A20A84.2	27.243	301	188	11	24	309	37	321	2.81e-22	96.3
AT1G02400.1	Traes_4BL_3CB730359.1	29.682	283	164	11	40	314	9	264	4.05e-22	94.7
AT1G02400.1	Traes_5BL_88D1A0D5E.1	26.480	321	202	13	23	329	6	306	4.80e-22	95.5
AT1G02400.1	Traes_7AS_F3359DA0E.2	38.136	118	71	2	198	315	49	164	5.81e-22	92.0
AT1G02400.1	Traes_5DS_9AB468D1F.2	31.937	191	126	4	130	319	9	196	6.09e-22	93.2
AT1G02400.1	Traes_4AL_C14FA7916.1	27.575	301	187	11	24	309	116	400	7.05e-22	96.3
AT1G02400.1	Traes_2DS_3674D04D1.1	34.010	197	118	7	128	320	10	198	9.11e-22	92.4
AT1G02400.1	Traes_6AL_6926D08B4.1	27.407	270	166	9	49	311	81	327	9.53e-22	95.1
AT1G02400.1	Traes_2BL_2E68F4BEC.1	27.719	285	184	9	34	311	29	298	1.08e-21	94.4
AT1G02400.1	Traes_5AL_3C74F0AAC.1	31.414	191	121	7	140	328	4	186	1.23e-21	91.3
AT1G02400.1	Traes_1BL_2DC5F0295.1	26.885	305	193	13	22	314	50	336	2.00e-21	94.4
AT1G02400.1	Traes_2BL_1B1358201.1	27.857	280	155	9	49	311	81	330	2.28e-21	94.4
AT1G02400.1	Traes_1AS_9A1861111.1	28.013	307	193	10	18	309	51	344	2.33e-21	94.4
AT1G02400.1	Traes_1BS_24FC582AD.1	28.013	307	193	10	18	309	51	344	2.52e-21	94.0
AT1G02400.1	Traes_5DS_EC1E11284.1	30.583	206	133	5	130	329	8	209	2.54e-21	91.3
AT1G02400.1	Traes_4AL_39805E711.1	27.336	289	191	9	23	301	61	340	2.90e-21	94.0
AT1G02400.1	Traes_7DS_F16F4AA0F.1	38.136	118	71	2	198	315	96	211	3.09e-21	91.3
AT1G02400.1	Traes_7AS_E172ED7BE.1	25.249	301	198	11	24	309	49	337	5.53e-21	93.2
AT1G02400.1	Traes_6AS_F7C50B3FF.1	30.882	272	160	13	49	299	81	345	7.25e-21	93.2
AT1G02400.1	TRAES3BF024600090CFD_t1	27.124	306	192	14	21	311	12	301	1.79e-20	91.3
AT1G02400.1	Traes_2AL_D6018D047.1	25.817	306	197	11	34	329	38	323	1.79e-20	91.3
AT1G02400.1	Traes_2AL_75396858D.1	26.761	284	168	10	25	289	94	356	2.03e-20	92.0
AT1G02400.1	Traes_6AL_16F2C610A.1	26.087	299	196	10	24	309	51	337	2.09e-20	91.3
AT1G02400.1	Traes_2AS_F05C69BE0.1	28.479	309	194	12	24	320	61	354	2.14e-20	91.7
AT1G02400.1	Traes_4BS_11E793FF9.1	28.028	289	189	10	23	301	78	357	2.22e-20	91.7
AT1G02400.1	Traes_2BS_10ADACF65.1	26.979	341	218	11	4	327	67	393	2.72e-20	91.7
AT1G02400.1	Traes_2AS_B6A9A23D7.1	32.979	188	114	7	136	319	12	191	2.79e-20	88.2
AT1G02400.1	Traes_7DS_3BD0BF4B6.2	27.852	298	192	10	24	309	49	335	3.58e-20	90.9
AT1G02400.1	Traes_2DS_6789FA5E7.1	28.939	311	190	14	24	320	61	354	3.88e-20	90.9
AT1G02400.1	Traes_1DS_444548F9B.1	27.213	305	196	10	18	309	51	342	4.49e-20	90.5
AT1G02400.1	Traes_3AL_164748BAD.2	27.143	280	188	8	18	292	46	314	4.55e-20	90.5
AT1G02400.1	Traes_6DL_F3C21B634.1	24.923	325	219	11	18	328	7	320	4.98e-20	90.1
AT1G02400.1	TRAES3BF086500110CFD_t1	25.817	306	190	10	23	311	65	350	5.71e-20	90.1
AT1G02400.1	Traes_6BL_691123952.1	25.540	278	170	9	51	309	1	260	9.00e-20	88.2
AT1G02400.1	Traes_5DL_E86EA8578.1	27.541	305	189	12	19	311	2	286	9.15e-20	88.6
AT1G02400.1	Traes_2BL_28FA81451.1	26.950	282	183	9	38	311	33	299	9.51e-20	89.0
AT1G02400.1	Traes_3AL_14A36F545.1	49.351	77	38	1	250	326	2	77	9.70e-20	82.8
AT1G02400.1	Traes_6AS_BF6B4581A1.2	30.627	271	161	12	49	299	81	344	1.06e-19	90.1
AT1G02400.1	Traes_2BL_1D1B17193.1	25.000	300	196	10	20	309	24	304	1.08e-19	89.0
AT1G02400.1	Traes_1AL_57113CBD4.1	28.025	314	194	9	23	314	7	310	1.36e-19	88.6
AT1G02400.1	Traes_1DL_198A02950.1	25.484	310	200	13	22	322	53	340	1.48e-19	89.0
AT1G02400.1	Traes_2AL_BCC5296F4.2	28.085	235	150	7	23	249	45	268	1.54e-19	89.4
AT1G02400.1	Traes_6BS_388F72032.1	34.043	141	87	4	175	314	50	185	1.80e-19	85.9
AT1G02400.1	Traes_2AS_768355513.1	26.250	320	197	10	24	327	63	359	2.21e-19	88.6
AT1G02400.1	Traes_7DS_8D05289EF.2	27.815	302	170	13	38	315	64	341	2.43e-19	88.2
AT1G02400.1	Traes_6DL_915C4E5BF.1	25.633	316	210	11	7	309	33	336	2.87e-19	88.2
AT1G02400.1	Traes_7AS_2E2E1CD40.1	27.090	299	193	12	24	308	53	340	3.01e-19	88.2
AT1G02400.1	Traes_7AS_D0CB3916A.1	36.923	130	76	4	181	309	11	135	3.03e-19	84.0
AT1G02400.1	Traes_2AS_AA9C737C7.1	32.432	185	113	7	139	319	78	254	3.05e-19	86.7
AT1G02400.1	TRAES3BF116200260CFD_t1	28.082	292	165	9	21	308	52	302	3.24e-19	87.4
AT1G02400.1	Traes_2BS_DF7826E9C.2	38.129	139	77	5	185	319	1	134	3.39e-19	83.6
AT1G02400.1	Traes_2AL_4815AE4AA.1	25.902	305	187	13	24	309	19	303	3.89e-19	87.4
AT1G02400.1	Traes_5AL_B976C0BF9.1	28.000	250	157	8	72	309	10	248	4.39e-19	86.3
AT1G02400.1	Traes_3DL_AC28A2FF4.3	27.843	255	165	9	71	319	5	246	5.66e-19	86.3
AT1G02400.1	TRAES3BF045200010CFD_t1	27.817	284	153	9	38	319	80	313	5.85e-19	87.0
AT1G02400.1	TRAES3BF045400010CFD_t1	27.817	284	153	9	38	319	80	313	5.85e-19	87.0
AT1G02400.1	Traes_2BS_C6FABF6C3.1	29.245	318	180	13	23	319	62	355	5.97e-19	87.4
AT1G02400.1	Traes_2AL_0748DBFA8.1	28.185	259	151	10	24	263	9	251	6.99e-19	87.0
AT1G02400.1	Traes_6DL_5EF8EAD26.1	27.070	314	198	12	24	319	51	351	7.57e-19	87.0
AT1G02400.1	Traes_2DS_487F6E652.1	25.938	320	198	10	24	327	63	359	7.83e-19	87.0
AT1G02400.1	Traes_3AL_64AD310571.1	37.410	139	82	5	182	319	1	135	8.74e-19	82.4
AT1G02400.1	Traes_6DL_C620B10AA.1	25.914	301	197	9	21	309	34	320	1.08e-18	86.3
AT1G02400.1	Traes_6DL_7CDC20F31.1	26.577	222	153	6	91	310	10	223	1.09e-18	84.3
AT1G02400.1	Traes_2AS_5B2552D1D.2	36.774	155	91	5	169	322	100	248	1.26e-18	84.7
AT1G02400.1	Traes_7BS_6536E87CB.1	32.927	164	100	6	150	309	85	242	1.27e-18	84.7
AT1G02400.1	Traes_1AL_7D2EF644A.1	36.296	135	76	3	25	159	9	133	1.73e-18	81.6
AT1G02400.1	Traes_1AL_C6975BBBD.1	45.000	100	51	3	231	327	9	107	1.84e-18	81.6
AT1G02400.1	Traes_5DL_D2B6DDD83.1	27.243	301	187	12	23	311	6	286	1.89e-18	85.1
AT1G02400.1	TRAES3BF092000050CFD_t1	26.923	312	197	11	23	320	55	349	1.93e-18	85.9
AT1G02400.1	Traes_4AS_7DC625FF5.1	26.625	323	197	14	15	322	42	339	2.45e-18	85.5
AT1G02400.1	Traes_7DS_8B59167A6.1	25.333	300	199	9	24	309	49	337	2.95e-18	85.1
AT1G02400.1	Traes_2AS_607E72B1A.1	28.955	335	192	14	6	319	45	354	2.99e-18	85.5
AT1G02400.1	Traes_7DS_BC1C0F9B3.1	27.217	327	184	14	16	314	41	341	3.01e-18	85.1
AT1G02400.1	Traes_7AL_9D1BEACC0.1	26.510	298	200	8	24	309	8	298	3.05e-18	84.7
AT1G02400.1	Traes_7DS_DBA74AA10.1	27.000	300	194	12	23	308	46	334	3.41e-18	85.1
AT1G02400.1	Traes_6DL_0AF913208.1	34.586	133	76	4	179	311	44	165	4.66e-18	81.6
