MLOC_10064.4	AT5G42630.1	90.625	64	6	0	98	161	100	163	6.11e-35	125
MLOC_10064.4	AT4G17695.1	83.333	66	11	0	96	161	157	222	8.97e-34	123
MLOC_10064.5	AT5G42630.2	48.315	178	51	5	1	161	10	163	4.34e-35	125
MLOC_10064.5	AT5G42630.1	90.625	64	6	0	98	161	100	163	1.76e-34	124
MLOC_10064.5	AT4G17695.1	83.333	66	11	0	96	161	157	222	3.32e-33	122
MLOC_10110.1	AT1G12740.1	52.954	457	210	5	23	478	15	467	0.0	527
MLOC_10110.1	AT1G12740.2	52.484	463	209	6	23	478	15	473	0.0	522
MLOC_10110.1	AT1G78490.1	39.693	456	262	8	15	464	11	459	2.15e-116	350
MLOC_10110.2	AT1G12740.1	49.660	294	145	3	23	315	15	306	3.10e-105	315
MLOC_10110.2	AT1G12740.2	49.000	300	144	4	23	315	15	312	5.06e-103	310
MLOC_10110.2	AT1G78490.1	34.868	304	194	4	15	316	11	312	4.35e-56	189
MLOC_1013.1	AT2G15490.1	34.397	282	164	7	17	286	204	476	1.89e-46	162
MLOC_1013.1	AT2G15490.3	34.520	281	162	7	17	286	204	473	1.91e-45	159
MLOC_1013.1	AT2G15480.2	33.793	290	158	8	19	286	209	486	5.00e-44	156
MLOC_10149.1	AT1G56130.1	52.695	742	322	9	12	730	297	1032	0.0	766
MLOC_10149.1	AT1G56145.1	53.723	685	311	5	12	693	292	973	0.0	752
MLOC_10149.1	AT1G56140.1	54.717	689	304	6	12	695	296	981	0.0	748
MLOC_10153.7	AT1G79620.1	49.066	964	436	14	45	972	18	962	0.0	862
MLOC_10153.7	AT5G49760.1	45.492	965	465	19	44	974	10	947	0.0	748
MLOC_10153.7	AT5G49770.1	45.291	945	446	21	67	974	33	943	0.0	692
MLOC_10174.1	AT1G64940.1	60.727	275	97	5	1	270	242	510	5.38e-114	337
MLOC_10174.1	AT1G64950.1	59.273	275	101	5	1	270	241	509	1.55e-107	320
MLOC_10174.1	AT2G12190.1	60.000	275	101	5	1	270	241	511	3.21e-107	320
MLOC_10199.1	AT4G16310.1	60.735	517	179	5	769	1284	710	1203	0.0	643
MLOC_10199.1	AT4G16310.1	37.824	386	171	13	431	782	319	669	2.25e-55	212
MLOC_10199.1	AT3G10390.1	38.377	456	234	10	733	1167	187	616	4.54e-78	277
MLOC_10199.1	AT1G62830.1	36.501	463	244	11	733	1171	268	704	2.99e-75	268
MLOC_10199.2	AT4G16310.1	49.115	1413	566	29	431	1794	319	1627	0.0	1210
MLOC_10199.2	AT3G10390.1	37.952	498	238	11	733	1224	187	619	1.35e-90	316
MLOC_10199.2	AT1G62830.1	36.293	518	252	13	719	1225	254	704	2.10e-85	300
MLOC_10199.3	AT4G16310.1	49.343	1370	548	27	343	1663	355	1627	0.0	1183
MLOC_10199.3	AT3G10390.1	37.952	498	238	11	602	1093	187	619	6.02e-91	317
MLOC_10199.3	AT1G62830.1	36.293	518	252	13	588	1094	254	704	1.06e-85	300
MLOC_10221.1	AT4G37750.1	54.907	428	140	10	75	471	61	466	7.17e-141	417
MLOC_10221.1	AT1G51190.1	52.717	368	122	6	111	477	64	380	1.66e-120	365
MLOC_10221.1	AT1G72570.1	76.667	210	49	0	261	470	196	405	4.05e-119	356
MLOC_10221.2	AT4G37750.1	54.779	429	140	11	75	472	61	466	2.98e-139	413
MLOC_10221.2	AT1G51190.1	52.575	369	122	7	111	478	64	380	7.68e-119	361
MLOC_10221.2	AT1G72570.1	76.303	211	49	1	261	471	196	405	2.70e-117	352
MLOC_10221.4	AT4G37750.1	86.916	107	14	0	1	107	360	466	1.55e-61	203
MLOC_10221.4	AT4G37750.1	26.282	312	161	12	7	270	265	555	4.13e-13	68.9
MLOC_10221.4	AT5G17430.1	71.875	128	34	1	1	128	287	412	2.30e-56	190
MLOC_10221.4	AT5G17430.1	39.744	78	39	1	20	89	204	281	4.20e-11	62.8
MLOC_10221.4	AT1G51190.1	75.439	114	27	1	1	113	267	380	1.63e-55	187
MLOC_10221.4	AT1G51190.1	41.667	84	41	1	14	89	178	261	2.39e-12	66.6
MLOC_10225.1	AT4G27950.1	42.781	187	89	5	5	186	41	214	1.74e-33	124
MLOC_10225.1	AT2G46310.1	43.158	190	84	5	5	187	26	198	3.07e-30	114
MLOC_10225.1	AT4G11140.1	41.237	194	85	5	1	186	7	179	1.60e-27	107
MLOC_10243.1	AT1G28440.1	49.883	854	375	12	30	840	19	862	0.0	795
MLOC_10243.1	AT4G28490.1	46.028	856	409	15	28	840	22	867	0.0	679
MLOC_10243.1	AT5G65710.1	43.453	863	426	16	24	840	21	867	0.0	620
MLOC_10243.2	AT1G28440.1	51.037	964	419	12	30	950	19	972	0.0	933
MLOC_10243.2	AT4G28490.1	47.101	966	456	16	20	942	16	969	0.0	799
MLOC_10243.2	AT5G65710.1	43.089	984	476	19	24	939	21	988	0.0	696
MLOC_10280.1	AT5G61620.1	50.000	158	65	5	5	158	27	174	1.25e-37	132
MLOC_10280.1	AT5G47390.1	64.516	93	25	1	64	156	76	160	4.41e-35	127
MLOC_10280.1	AT1G70000.2	49.677	155	57	4	2	156	29	162	2.97e-34	122
MLOC_10280.2	AT5G61620.1	50.318	157	64	5	6	158	28	174	4.82e-37	133
MLOC_10280.2	AT5G47390.1	64.516	93	25	1	64	156	76	160	9.80e-35	128
MLOC_10280.2	AT1G70000.2	50.000	154	56	4	3	156	30	162	4.22e-34	124
MLOC_10280.3	AT5G61620.1	50.318	157	64	5	6	158	28	174	5.55e-38	133
MLOC_10280.3	AT5G47390.1	64.516	93	25	1	64	156	76	160	3.02e-35	127
MLOC_10280.3	AT1G70000.2	49.677	155	57	4	2	156	29	162	9.58e-35	123
MLOC_10290.2	AT5G47610.1	38.235	136	70	4	39	173	27	149	4.42e-24	92.8
MLOC_10290.2	AT4G17245.1	39.161	143	70	5	33	174	20	146	7.13e-23	89.7
MLOC_10290.2	AT3G10910.1	37.956	137	79	3	48	180	29	163	2.52e-20	83.6
MLOC_10290.3	AT2G17450.1	57.377	61	22	2	31	87	97	157	6.98e-19	76.3
MLOC_10290.3	AT5G01880.1	66.667	45	15	0	33	77	103	147	2.57e-18	74.3
MLOC_10290.3	AT3G10910.1	62.222	45	17	0	33	77	112	156	2.71e-17	72.0
MLOC_10300.1	AT4G29990.1	42.775	865	451	20	34	895	23	846	0.0	666
MLOC_10300.1	AT2G19210.1	40.929	904	456	22	26	913	20	861	0.0	643
MLOC_10300.1	AT1G51880.1	40.523	918	474	23	16	917	7	868	0.0	634
MLOC_10322.1	AT3G55730.1	42.173	313	158	6	153	446	54	362	3.23e-75	241
MLOC_10322.1	AT3G09230.1	41.925	322	163	6	141	446	41	354	2.31e-69	225
MLOC_10322.1	AT2G39880.1	38.125	320	151	6	146	448	41	330	4.95e-62	206
MLOC_10322.2	AT3G55730.1	33.735	249	142	5	1	230	118	362	1.50e-36	132
MLOC_10322.2	AT3G09230.1	34.694	245	136	6	2	230	118	354	2.07e-32	121
MLOC_10322.2	AT2G39880.1	32.258	248	123	7	1	232	112	330	6.52e-27	106
MLOC_10322.3	AT3G55730.1	42.038	314	158	7	153	447	54	362	1.77e-73	236
MLOC_10322.3	AT3G09230.1	41.796	323	163	7	141	447	41	354	1.60e-67	221
MLOC_10322.3	AT2G39880.1	38.318	321	150	7	146	449	41	330	2.30e-60	201
MLOC_10329.1	AT5G18620.2	86.152	881	111	6	1	872	194	1072	0.0	1535
MLOC_10329.1	AT3G06400.2	87.399	865	100	5	1	858	189	1051	0.0	1534
MLOC_10329.1	AT3G06400.1	87.413	866	97	6	1	858	189	1050	0.0	1531
MLOC_10329.2	AT3G06400.2	90.312	640	57	3	1	636	189	827	0.0	1181
MLOC_10329.2	AT3G06400.1	90.328	641	54	4	1	636	189	826	0.0	1179
MLOC_10329.2	AT3G06400.3	90.047	643	54	5	1	636	189	828	0.0	1174
MLOC_10329.3	AT5G18620.2	86.152	881	111	6	1	872	194	1072	0.0	1535
MLOC_10329.3	AT3G06400.2	87.399	865	100	5	1	858	189	1051	0.0	1534
MLOC_10329.3	AT3G06400.1	87.413	866	97	6	1	858	189	1050	0.0	1531
MLOC_10329.4	AT3G06400.2	94.000	400	24	0	1	400	189	588	0.0	780
MLOC_10329.4	AT3G06400.1	94.000	400	24	0	1	400	189	588	0.0	780
MLOC_10329.4	AT3G06400.3	94.000	400	24	0	1	400	189	588	0.0	779
MLOC_10399.1	AT4G35900.1	58.929	56	20	1	60	115	220	272	1.40e-10	57.0
MLOC_10399.1	AT3G56850.1	47.222	72	33	2	60	131	231	297	1.26e-09	54.3
MLOC_10399.1	AT1G45249.1	44.000	75	34	2	60	130	342	412	4.43e-09	53.1
MLOC_10418.1	AT2G25180.1	39.698	199	99	4	4	190	100	289	5.05e-36	140
MLOC_10418.1	AT4G16110.1	42.012	169	77	3	2	152	109	274	5.25e-36	141
MLOC_10418.1	AT4G31920.1	39.035	228	109	7	4	220	100	308	1.42e-35	139
MLOC_10418.2	AT2G25180.1	47.475	297	133	5	10	292	2	289	2.21e-80	264
MLOC_10418.2	AT4G31920.1	45.238	336	152	8	10	332	2	318	8.77e-79	259
MLOC_10418.2	AT4G16110.1	48.047	256	112	3	17	254	22	274	1.51e-72	245
MLOC_10424.10	AT5G15270.2	39.456	441	232	11	26	459	16	428	7.07e-84	271
MLOC_10424.10	AT5G15270.2	33.862	189	98	5	56	243	283	445	5.92e-24	105
MLOC_10424.10	AT5G15270.2	21.000	300	170	8	303	540	141	435	5.20e-06	49.3
MLOC_10424.10	AT5G15270.1	39.456	441	232	11	26	459	16	428	7.07e-84	271
MLOC_10424.10	AT5G15270.1	33.862	189	98	5	56	243	283	445	5.92e-24	105
MLOC_10424.10	AT5G15270.1	21.000	300	170	8	303	540	141	435	5.20e-06	49.3
MLOC_10424.10	AT1G14170.3	35.601	441	233	14	25	457	13	410	1.18e-60	208
MLOC_10424.10	AT1G14170.3	32.432	185	99	4	56	240	268	426	1.37e-15	79.3
MLOC_10424.2	AT5G15270.2	39.456	441	232	11	13	446	16	428	4.16e-84	271
MLOC_10424.2	AT5G15270.2	33.862	189	98	5	43	230	283	445	4.86e-24	105
MLOC_10424.2	AT5G15270.2	21.000	300	170	8	290	527	141	435	4.61e-06	49.3
MLOC_10424.2	AT5G15270.1	39.456	441	232	11	13	446	16	428	4.16e-84	271
MLOC_10424.2	AT5G15270.1	33.862	189	98	5	43	230	283	445	4.86e-24	105
MLOC_10424.2	AT5G15270.1	21.000	300	170	8	290	527	141	435	4.61e-06	49.3
MLOC_10424.2	AT1G14170.3	35.601	441	233	14	12	444	13	410	1.00e-60	208
MLOC_10424.2	AT1G14170.3	32.778	180	95	4	48	227	273	426	1.24e-15	79.7
MLOC_10424.3	AT5G15270.2	40.257	467	243	12	13	471	16	454	6.16e-90	294
MLOC_10424.3	AT5G15270.1	40.257	467	243	12	13	471	16	454	6.16e-90	294
MLOC_10424.3	AT1G14170.3	36.463	458	240	14	12	461	13	427	1.56e-66	229
MLOC_10424.3	AT1G14170.3	28.108	185	121	5	289	462	38	221	1.42e-14	77.0
MLOC_10424.4	AT5G15270.2	40.257	467	243	12	13	471	16	454	6.16e-90	294
MLOC_10424.4	AT5G15270.1	40.257	467	243	12	13	471	16	454	6.16e-90	294
MLOC_10424.4	AT1G14170.3	36.463	458	240	14	12	461	13	427	1.56e-66	229
MLOC_10424.4	AT1G14170.3	28.108	185	121	5	289	462	38	221	1.42e-14	77.0
MLOC_10424.5	AT5G15270.2	39.456	441	232	11	13	446	16	428	4.16e-84	271
MLOC_10424.5	AT5G15270.2	33.862	189	98	5	43	230	283	445	4.86e-24	105
MLOC_10424.5	AT5G15270.2	21.000	300	170	8	290	527	141	435	4.61e-06	49.3
MLOC_10424.5	AT5G15270.1	39.456	441	232	11	13	446	16	428	4.16e-84	271
MLOC_10424.5	AT5G15270.1	33.862	189	98	5	43	230	283	445	4.86e-24	105
MLOC_10424.5	AT5G15270.1	21.000	300	170	8	290	527	141	435	4.61e-06	49.3
MLOC_10424.5	AT1G14170.3	35.601	441	233	14	12	444	13	410	1.00e-60	208
MLOC_10424.5	AT1G14170.3	32.778	180	95	4	48	227	273	426	1.24e-15	79.7
MLOC_10424.6	AT5G15270.2	40.257	467	243	12	13	471	16	454	6.16e-90	294
MLOC_10424.6	AT5G15270.1	40.257	467	243	12	13	471	16	454	6.16e-90	294
MLOC_10424.6	AT1G14170.3	36.463	458	240	14	12	461	13	427	1.56e-66	229
MLOC_10424.6	AT1G14170.3	28.108	185	121	5	289	462	38	221	1.42e-14	77.0
MLOC_10424.7	AT5G15270.2	39.456	441	232	11	13	446	16	428	4.16e-84	271
MLOC_10424.7	AT5G15270.2	33.862	189	98	5	43	230	283	445	4.86e-24	105
MLOC_10424.7	AT5G15270.2	21.000	300	170	8	290	527	141	435	4.61e-06	49.3
MLOC_10424.7	AT5G15270.1	39.456	441	232	11	13	446	16	428	4.16e-84	271
MLOC_10424.7	AT5G15270.1	33.862	189	98	5	43	230	283	445	4.86e-24	105
MLOC_10424.7	AT5G15270.1	21.000	300	170	8	290	527	141	435	4.61e-06	49.3
MLOC_10424.7	AT1G14170.3	35.601	441	233	14	12	444	13	410	1.00e-60	208
MLOC_10424.7	AT1G14170.3	32.778	180	95	4	48	227	273	426	1.24e-15	79.7
MLOC_10424.8	AT5G15270.2	40.257	467	243	12	13	471	16	454	6.98e-91	294
MLOC_10424.8	AT5G15270.1	40.257	467	243	12	13	471	16	454	6.98e-91	294
MLOC_10424.8	AT1G14170.3	36.463	458	240	14	12	461	13	427	7.65e-67	228
MLOC_10424.8	AT1G14170.3	28.108	185	121	5	289	462	38	221	1.66e-14	76.6
MLOC_10424.9	AT5G15270.2	40.257	467	243	12	26	484	16	454	6.65e-90	294
MLOC_10424.9	AT5G15270.1	40.257	467	243	12	26	484	16	454	6.65e-90	294
MLOC_10424.9	AT1G14170.3	36.463	458	240	14	25	474	13	427	2.03e-66	229
MLOC_10424.9	AT1G14170.3	28.108	185	121	5	302	475	38	221	1.50e-14	77.0
MLOC_10432.1	AT3G63460.1	51.977	1062	405	19	8	1031	110	1104	0.0	972
MLOC_10432.1	AT3G63460.2	51.883	1062	404	19	8	1031	110	1102	0.0	970
MLOC_10432.1	AT3G63460.3	51.224	1062	403	20	8	1031	110	1094	0.0	954
MLOC_10435.1	AT5G42400.1	66.477	176	54	2	1132	1306	1182	1353	9.99e-64	238
MLOC_10435.1	AT5G42400.1	26.289	388	224	5	88	418	98	480	4.34e-39	159
MLOC_10435.1	AT5G42400.1	28.251	223	132	9	696	914	656	854	3.63e-06	51.6
MLOC_10435.1	AT1G05830.2	43.636	110	57	2	1198	1306	902	1007	8.19e-19	93.2
MLOC_10435.1	AT1G05830.1	43.636	110	57	2	1198	1306	902	1007	8.19e-19	93.2
MLOC_10435.2	AT5G42400.1	68.159	201	59	2	1132	1331	1182	1378	1.97e-77	282
MLOC_10435.2	AT5G42400.1	26.289	388	224	5	88	418	98	480	3.85e-39	159
MLOC_10435.2	AT5G42400.1	28.251	223	132	9	696	914	656	854	3.49e-06	52.0
MLOC_10435.2	AT1G05830.2	45.926	135	68	2	1198	1331	902	1032	1.10e-27	122
MLOC_10435.2	AT1G05830.1	45.926	135	68	2	1198	1331	902	1032	1.10e-27	122
MLOC_10435.3	AT5G42400.1	26.289	388	224	5	47	377	98	480	6.97e-39	158
MLOC_10435.3	AT5G42400.1	59.843	127	46	2	1091	1216	1182	1304	3.25e-36	149
MLOC_10435.3	AT5G42400.1	28.251	223	132	9	655	873	656	854	4.78e-06	51.2
MLOC_10435.4	AT5G42400.1	66.477	176	54	2	1091	1265	1182	1353	9.26e-64	238
MLOC_10435.4	AT5G42400.1	26.289	388	224	5	47	377	98	480	5.40e-39	159
MLOC_10435.4	AT5G42400.1	28.251	223	132	9	655	873	656	854	3.71e-06	51.6
MLOC_10435.4	AT1G05830.2	43.636	110	57	2	1157	1265	902	1007	8.30e-19	92.8
MLOC_10435.4	AT1G05830.1	43.636	110	57	2	1157	1265	902	1007	8.30e-19	92.8
MLOC_10435.5	AT5G42400.1	75.758	165	40	0	1	165	1239	1403	3.45e-85	274
MLOC_10435.5	AT1G05830.2	45.098	153	79	2	7	158	902	1050	1.27e-37	137
MLOC_10435.5	AT1G05830.1	45.098	153	79	2	7	158	902	1050	1.27e-37	137
MLOC_10449.1	AT3G47120.1	71.296	216	55	2	1	215	1	210	3.05e-111	330
MLOC_10449.1	AT3G47120.1	32.447	188	105	5	216	403	131	296	3.44e-07	52.0
MLOC_10449.1	AT4G39260.3	34.667	75	49	0	39	113	9	83	3.83e-12	62.0
MLOC_10449.1	AT4G39260.2	34.667	75	49	0	39	113	9	83	1.67e-11	61.2
MLOC_10525.1	AT4G29990.1	41.782	864	456	20	24	880	23	846	0.0	655
MLOC_10525.1	AT1G51850.1	40.794	907	462	22	4	895	3	849	0.0	652
MLOC_10525.1	AT2G19210.1	41.150	887	463	20	7	880	10	850	0.0	647
MLOC_10525.2	AT4G29990.1	41.599	863	457	20	26	881	24	846	0.0	651
MLOC_10525.2	AT1G51850.1	40.749	908	462	23	4	896	3	849	0.0	648
MLOC_10525.2	AT2G19210.1	40.991	888	465	20	7	881	9	850	0.0	644
MLOC_10525.4	AT1G51850.1	51.780	309	143	3	28	331	542	849	2.40e-109	339
MLOC_10525.4	AT1G51880.1	53.947	304	135	4	18	319	549	849	3.83e-106	331
MLOC_10525.4	AT1G51820.1	50.162	309	148	3	28	331	562	869	2.37e-105	329
MLOC_10527.1	AT3G47570.1	44.333	997	512	19	21	996	25	999	0.0	754
MLOC_10527.1	AT3G47090.1	43.964	994	519	16	21	996	25	998	0.0	734
MLOC_10527.1	AT3G47580.1	42.585	998	533	16	21	998	25	1002	0.0	728
MLOC_10538.1	AT4G09450.1	55.000	60	26	1	48	107	99	157	3.60e-14	67.8
MLOC_10538.1	AT5G08520.1	53.448	58	26	1	48	105	126	182	2.49e-13	67.0
MLOC_10538.1	AT5G23650.1	49.206	63	31	1	48	110	128	189	3.14e-13	67.0
MLOC_10538.2	AT5G08520.1	52.174	69	32	1	180	248	115	182	1.82e-16	78.6
MLOC_10538.2	AT5G58900.1	47.619	84	34	2	185	262	143	222	9.31e-16	76.6
MLOC_10538.2	AT5G01200.1	55.738	61	24	1	174	231	134	194	1.87e-15	75.1
MLOC_10556.1	AT4G32730.2	37.744	975	518	30	39	952	24	970	6.95e-160	496
MLOC_10556.1	AT4G32730.1	44.245	669	332	20	39	683	24	675	4.06e-147	456
MLOC_10556.1	AT5G02320.2	60.086	233	84	2	36	268	62	285	1.43e-91	302
MLOC_10556.3	AT4G32730.1	38.230	565	308	20	20	560	128	675	6.50e-80	270
MLOC_10556.3	AT4G32730.2	38.230	565	308	20	20	560	128	675	1.11e-78	270
MLOC_10556.3	AT5G02320.2	48.413	126	57	1	20	145	168	285	2.06e-31	129
MLOC_10556.4	AT4G32730.1	44.245	669	332	20	39	683	24	675	5.19e-149	455
MLOC_10556.4	AT4G32730.2	44.245	669	332	20	39	683	24	675	5.78e-147	456
MLOC_10556.4	AT5G02320.2	60.086	233	84	2	36	268	62	285	4.62e-93	302
MLOC_10556.5	AT4G32730.1	44.245	669	332	20	39	683	24	675	1.96e-149	456
MLOC_10556.5	AT4G32730.2	44.245	669	332	20	39	683	24	675	3.94e-147	456
MLOC_10556.5	AT5G02320.2	60.086	233	84	2	36	268	62	285	3.01e-93	302
MLOC_10563.1	AT1G79460.1	44.828	319	155	6	94	393	272	588	6.38e-74	246
MLOC_10563.1	AT4G16740.2	28.990	307	198	8	91	386	72	369	1.87e-30	120
MLOC_10563.1	AT4G16740.1	28.990	307	198	8	91	386	72	369	5.50e-30	121
MLOC_10563.2	AT1G79460.1	43.836	511	264	8	94	584	272	779	6.93e-131	401
MLOC_10563.2	AT1G61120.1	27.841	528	338	12	83	584	274	784	2.70e-53	195
MLOC_10563.2	AT3G25810.1	27.379	515	331	17	96	584	100	597	4.01e-46	171
MLOC_10585.1	AT5G35970.1	67.328	857	267	5	100	956	100	943	0.0	1186
MLOC_10585.1	AT2G03270.1	35.588	680	378	15	275	950	7	630	5.68e-118	375
MLOC_10585.1	AT5G47010.1	34.423	459	253	14	503	948	492	915	2.16e-58	219
MLOC_10585.2	AT5G35970.1	67.328	857	267	5	100	956	100	943	0.0	1186
MLOC_10585.2	AT2G03270.1	35.588	680	378	15	275	950	7	630	5.68e-118	375
MLOC_10585.2	AT5G47010.1	34.423	459	253	14	503	948	492	915	2.16e-58	219
MLOC_10585.3	AT5G35970.1	73.552	397	105	0	1	397	547	943	0.0	594
MLOC_10585.3	AT2G03270.1	40.609	394	219	5	1	391	249	630	1.79e-91	288
MLOC_10585.3	AT5G47010.1	32.170	401	227	12	1	389	548	915	3.21e-46	171
MLOC_10585.4	AT5G35970.1	73.552	397	105	0	1	397	547	943	0.0	594
MLOC_10585.4	AT2G03270.1	40.609	394	219	5	1	391	249	630	1.79e-91	288
MLOC_10585.4	AT5G47010.1	32.170	401	227	12	1	389	548	915	3.21e-46	171
MLOC_10587.2	AT1G08600.4	55.484	310	105	6	31	320	1171	1467	1.22e-103	332
MLOC_10587.2	AT1G08600.3	55.484	310	105	6	31	320	1171	1467	1.22e-103	332
MLOC_10587.2	AT1G08600.2	55.484	310	105	6	31	320	1171	1467	1.22e-103	332
MLOC_10598.1	AT2G16390.1	56.808	683	266	14	268	937	222	888	0.0	776
MLOC_10598.1	AT2G21450.1	48.625	691	329	8	267	937	130	814	0.0	662
MLOC_10598.1	AT1G05490.1	29.930	715	400	21	280	923	693	1377	2.85e-83	293
MLOC_10620.1	AT1G08600.4	65.686	408	133	4	1	408	772	1172	0.0	548
MLOC_10620.1	AT1G08600.3	65.686	408	133	4	1	408	772	1172	0.0	548
MLOC_10620.1	AT1G08600.2	65.686	408	133	4	1	408	772	1172	0.0	548
MLOC_10620.2	AT1G08600.4	78.926	242	51	0	1	242	772	1013	1.31e-132	407
MLOC_10620.2	AT1G08600.3	78.926	242	51	0	1	242	772	1013	1.31e-132	407
MLOC_10620.2	AT1G08600.2	78.926	242	51	0	1	242	772	1013	1.31e-132	407
MLOC_10620.3	AT1G08600.4	63.958	283	95	4	1	283	879	1154	1.39e-113	357
MLOC_10620.3	AT1G08600.3	63.958	283	95	4	1	283	879	1154	1.39e-113	357
MLOC_10620.3	AT1G08600.2	63.958	283	95	4	1	283	879	1154	1.39e-113	357
MLOC_10658.1	AT5G05690.1	61.623	456	156	6	40	494	31	468	0.0	543
MLOC_10658.1	AT5G05690.2	60.733	382	133	5	40	420	31	396	1.02e-154	446
MLOC_10658.1	AT5G05690.3	59.673	367	129	6	130	495	2	350	1.66e-143	416
MLOC_10665.1	AT5G23530.1	42.400	125	68	2	24	148	13	133	3.19e-25	102
MLOC_10665.1	AT5G27320.1	31.081	222	133	5	40	242	32	252	1.27e-17	80.9
MLOC_10665.1	AT3G05120.1	38.211	123	62	2	40	149	32	153	2.52e-14	71.6
MLOC_10665.2	AT5G23530.1	41.000	100	55	2	3	102	231	326	8.58e-23	90.1
MLOC_10665.2	AT5G27320.1	40.777	103	60	1	1	103	239	340	3.42e-20	83.2
MLOC_10665.2	AT3G63010.1	41.837	98	56	1	5	102	245	341	4.86e-19	80.5
MLOC_10704.1	AT1G67030.1	33.816	207	100	7	11	190	1	197	4.65e-22	88.6
MLOC_10704.1	AT1G68360.1	51.351	74	16	2	45	99	71	143	9.90e-15	70.1
MLOC_10704.1	AT5G06650.1	38.542	96	51	3	11	99	12	106	1.85e-14	68.6
MLOC_10707.1	AT5G58900.1	48.515	101	42	3	253	344	123	222	2.42e-19	87.8
MLOC_10707.1	AT2G38090.1	54.667	75	30	2	259	330	132	205	2.75e-19	87.8
MLOC_10707.1	AT5G04760.1	42.857	112	53	4	267	378	101	201	1.66e-18	84.0
MLOC_10709.1	AT2G01830.2	58.964	965	353	12	30	976	130	1069	0.0	1120
